device,time,dne,srl,srrn,eda
NC04014,2024-10-28T13:42:40.875Z,,,,39443
NC04014,2024-10-28T13:42:41.000Z,,,,38449
NC04014,2024-10-28T13:42:41.125Z,,,,38184
NC04014,2024-10-28T13:42:41.250Z,,,,37589
NC04014,2024-10-28T13:42:41.375Z,,,,36862
NC04014,2024-10-28T13:42:41.500Z,,,,36203
NC04014,2024-10-28T13:42:41.625Z,,,,36005
NC04014,2024-10-28T13:42:41.750Z,,,,36203
NC04014,2024-10-28T13:42:41.875Z,,,,36071
NC04014,2024-10-28T13:42:42.000Z,,,,36071
NC04014,2024-10-28T13:42:42.125Z,,,,36467
NC04014,2024-10-28T13:42:42.250Z,,,,36598
NC04014,2024-10-28T13:42:42.375Z,,,,36335
NC04014,2024-10-28T13:42:42.500Z,,,,36467
NC04014,2024-10-28T13:42:42.625Z,,,,36467
NC04014,2024-10-28T13:42:42.750Z,,,,36203
NC04014,2024-10-28T13:42:42.875Z,,,,36005
NC04014,2024-10-28T13:42:43.000Z,,,,35610
NC04014,2024-10-28T13:42:43.125Z,,,,35676
NC04014,2024-10-28T13:42:43.250Z,,,,35873
NC04014,2024-10-28T13:42:43.375Z,,,,35741
NC04014,2024-10-28T13:42:43.500Z,,,,35807
NC04014,2024-10-28T13:42:43.625Z,,,,35676
NC04014,2024-10-28T13:42:43.750Z,,,,35412
NC04014,2024-10-28T13:42:43.875Z,,,,35610
NC04014,2024-10-28T13:42:44.000Z,,,,35939
NC04014,2024-10-28T13:42:44.125Z,,,,36401
NC04014,2024-10-28T13:42:44.250Z,,,,36467
NC04014,2024-10-28T13:42:44.375Z,,,,36269
NC04014,2024-10-28T13:42:44.500Z,,,,36203
NC04014,2024-10-28T13:42:44.625Z,,,,36335
NC04014,2024-10-28T13:42:44.750Z,,,,36532
NC04014,2024-10-28T13:42:44.875Z,,,,36071
NC04014,2024-10-28T13:42:45.000Z,,,,36005
NC04014,2024-10-28T13:42:45.125Z,,,,36532
NC04014,2024-10-28T13:42:45.250Z,,,,36532
NC04014,2024-10-28T13:42:45.375Z,,,,36532
NC04014,2024-10-28T13:42:45.500Z,,,,37060
NC04014,2024-10-28T13:42:45.625Z,,,,36796
NC04014,2024-10-28T13:42:45.750Z,,,,36467
NC04014,2024-10-28T13:42:45.875Z,,,,36796
NC04014,2024-10-28T13:42:46.000Z,,,,36862
NC04014,2024-10-28T13:42:46.125Z,,,,36532
NC04014,2024-10-28T13:42:46.250Z,,,,36598
NC04014,2024-10-28T13:42:46.375Z,,,,36862
NC04014,2024-10-28T13:42:46.500Z,,,,36862
NC04014,2024-10-28T13:42:46.625Z,,,,36796
NC04014,2024-10-28T13:42:46.750Z,,,,36730
NC04014,2024-10-28T13:42:46.875Z,,,,36796
NC04014,2024-10-28T13:42:47.000Z,,,,36796
NC04014,2024-10-28T13:42:47.125Z,,,,36928
NC04014,2024-10-28T13:42:47.250Z,,,,36862
NC04014,2024-10-28T13:42:47.375Z,,,,36994
NC04014,2024-10-28T13:42:47.500Z,,,,37060
NC04014,2024-10-28T13:42:47.625Z,,,,37060
NC04014,2024-10-28T13:42:47.750Z,,,,37259
NC04014,2024-10-28T13:42:47.875Z,,,,37523
NC04014,2024-10-28T13:42:48.000Z,,,,37325
NC04014,2024-10-28T13:42:48.125Z,,,,36862
NC04014,2024-10-28T13:42:48.250Z,,,,36994
NC04014,2024-10-28T13:42:48.375Z,,,,37193
NC04014,2024-10-28T13:42:48.500Z,,,,37060
NC04014,2024-10-28T13:42:48.625Z,,,,36928
NC04014,2024-10-28T13:42:48.750Z,,,,36401
NC04014,2024-10-28T13:42:48.875Z,,,,36203
NC04014,2024-10-28T13:42:49.000Z,,,,36335
NC04014,2024-10-28T13:42:49.125Z,,,,36269
NC04014,2024-10-28T13:42:49.250Z,,,,36532
NC04014,2024-10-28T13:42:49.375Z,,,,36532
NC04014,2024-10-28T13:42:49.500Z,,,,36598
NC04014,2024-10-28T13:42:49.625Z,,,,36994
NC04014,2024-10-28T13:42:49.750Z,,,,37126
NC04014,2024-10-28T13:42:49.875Z,,,,37126
NC04014,2024-10-28T13:42:50.000Z,,,,37060
NC04014,2024-10-28T13:42:50.125Z,,,,37126
NC04014,2024-10-28T13:42:50.250Z,,,,37060
NC04014,2024-10-28T13:42:50.375Z,,,,36994
NC04014,2024-10-28T13:42:50.500Z,,,,36928
NC04014,2024-10-28T13:42:50.625Z,,,,37193
NC04014,2024-10-28T13:42:50.750Z,,,,37325
NC04014,2024-10-28T13:42:50.875Z,,,,37126
NC04014,2024-10-28T13:42:51.000Z,,,,37060
NC04014,2024-10-28T13:42:51.125Z,,,,36796
NC04014,2024-10-28T13:42:51.250Z,,,,36862
NC04014,2024-10-28T13:42:51.375Z,,,,37457
NC04014,2024-10-28T13:42:51.500Z,,,,37523
NC04014,2024-10-28T13:42:51.625Z,,,,37523
NC04014,2024-10-28T13:42:51.750Z,,,,37391
NC04014,2024-10-28T13:42:51.875Z,,,,37391
NC04014,2024-10-28T13:42:52.000Z,,,,37457
NC04014,2024-10-28T13:42:52.125Z,,,,37523
NC04014,2024-10-28T13:42:52.250Z,,,,37589
NC04014,2024-10-28T13:42:52.375Z,,,,37589
NC04014,2024-10-28T13:42:52.500Z,,,,37589
NC04014,2024-10-28T13:42:52.625Z,,,,37457
NC04014,2024-10-28T13:42:52.750Z,,,,37457
NC04014,2024-10-28T13:42:52.875Z,,,,37457
NC04014,2024-10-28T13:42:53.000Z,,,,37391
NC04014,2024-10-28T13:42:53.125Z,,,,37060
NC04014,2024-10-28T13:42:53.250Z,,,,37060
NC04014,2024-10-28T13:42:53.375Z,,,,37325
NC04014,2024-10-28T13:42:53.500Z,,,,37060
NC04014,2024-10-28T13:42:53.625Z,,,,37060
NC04014,2024-10-28T13:42:53.750Z,,,,37259
NC04014,2024-10-28T13:42:53.875Z,,,,36994
NC04014,2024-10-28T13:42:54.000Z,,,,36994
NC04014,2024-10-28T13:42:54.125Z,,,,37655
NC04014,2024-10-28T13:42:54.250Z,,,,37721
NC04014,2024-10-28T13:42:54.375Z,,,,37457
NC04014,2024-10-28T13:42:54.500Z,,,,37457
NC04014,2024-10-28T13:42:54.625Z,,,,37589
NC04014,2024-10-28T13:42:54.750Z,,,,37721
NC04014,2024-10-28T13:42:54.875Z,,,,37920
NC04014,2024-10-28T13:42:55.000Z,,,,37920
NC04014,2024-10-28T13:42:55.125Z,,,,37920
NC04014,2024-10-28T13:42:55.250Z,,,,37986
NC04014,2024-10-28T13:42:55.375Z,,,,37920
NC04014,2024-10-28T13:42:55.500Z,,,,37655
NC04014,2024-10-28T13:42:55.625Z,,,,37391
NC04014,2024-10-28T13:42:55.750Z,,,,37523
NC04014,2024-10-28T13:42:55.875Z,,,,37853
NC04014,2024-10-28T13:42:56.000Z,,,,37853
NC04014,2024-10-28T13:42:56.125Z,,,,37986
NC04014,2024-10-28T13:42:56.250Z,,,,38118
NC04014,2024-10-28T13:42:56.375Z,,,,37853
NC04014,2024-10-28T13:42:56.500Z,,,,37721
NC04014,2024-10-28T13:42:56.625Z,,,,37721
NC04014,2024-10-28T13:42:56.750Z,,,,37787
NC04014,2024-10-28T13:42:56.875Z,,,,37920
NC04014,2024-10-28T13:42:57.000Z,,,,37655
NC04014,2024-10-28T13:42:57.125Z,,,,37589
NC04014,2024-10-28T13:42:57.250Z,,,,37655
NC04014,2024-10-28T13:42:57.375Z,,,,37721
NC04014,2024-10-28T13:42:57.500Z,,,,37787
NC04014,2024-10-28T13:42:57.625Z,,,,37589
NC04014,2024-10-28T13:42:57.750Z,,,,37523
NC04014,2024-10-28T13:42:57.875Z,,,,37457
NC04014,2024-10-28T13:42:58.000Z,,,,37259
NC04014,2024-10-28T13:42:58.125Z,,,,37457
NC04014,2024-10-28T13:42:58.250Z,,,,37325
NC04014,2024-10-28T13:42:58.375Z,,,,37391
NC04014,2024-10-28T13:42:58.500Z,,,,37325
NC04014,2024-10-28T13:42:58.625Z,,,,37126
NC04014,2024-10-28T13:42:58.750Z,,,,37060
NC04014,2024-10-28T13:42:58.875Z,,,,37126
NC04014,2024-10-28T13:42:59.000Z,,,,37193
NC04014,2024-10-28T13:42:59.125Z,,,,36994
NC04014,2024-10-28T13:42:59.250Z,,,,36994
NC04014,2024-10-28T13:42:59.375Z,,,,37457
NC04014,2024-10-28T13:42:59.500Z,,,,37325
NC04014,2024-10-28T13:42:59.625Z,,,,36928
NC04014,2024-10-28T13:42:59.750Z,,,,36994
NC04014,2024-10-28T13:42:59.875Z,,,,37193
NC04014,2024-10-28T13:43:00.000Z,,,,37259
NC04014,2024-10-28T13:43:00.125Z,,,,37325
NC04014,2024-10-28T13:43:00.250Z,,,,37457
NC04014,2024-10-28T13:43:00.375Z,,,,37457
NC04014,2024-10-28T13:43:00.500Z,,,,37259
NC04014,2024-10-28T13:43:00.625Z,,,,37126
NC04014,2024-10-28T13:43:00.750Z,,,,37259
NC04014,2024-10-28T13:43:00.875Z,,,,37655
NC04014,2024-10-28T13:43:01.000Z,,,,37721
NC04014,2024-10-28T13:43:01.125Z,,,,37391
NC04014,2024-10-28T13:43:01.250Z,,,,37259
NC04014,2024-10-28T13:43:01.375Z,,,,37523
NC04014,2024-10-28T13:43:01.500Z,,,,37457
NC04014,2024-10-28T13:43:01.625Z,,,,37589
NC04014,2024-10-28T13:43:01.750Z,,,,37787
NC04014,2024-10-28T13:43:01.875Z,,,,37655
NC04014,2024-10-28T13:43:02.000Z,,,,37721
NC04014,2024-10-28T13:43:02.125Z,,,,38052
NC04014,2024-10-28T13:43:02.250Z,,,,38118
NC04014,2024-10-28T13:43:02.375Z,,,,37721
NC04014,2024-10-28T13:43:02.500Z,,,,37787
NC04014,2024-10-28T13:43:02.625Z,,,,38250
NC04014,2024-10-28T13:43:02.750Z,,,,39178
NC04014,2024-10-28T13:43:02.875Z,,,,39443
NC04014,2024-10-28T13:43:03.000Z,,,,39111
NC04014,2024-10-28T13:43:03.125Z,,,,38846
NC04014,2024-10-28T13:43:03.250Z,,,,38581
NC04014,2024-10-28T13:43:03.375Z,,,,38250
NC04014,2024-10-28T13:43:03.500Z,,,,38184
NC04014,2024-10-28T13:43:03.625Z,,,,38317
NC04014,2024-10-28T13:43:03.750Z,,,,38383
NC04014,2024-10-28T13:43:03.875Z,,,,38250
NC04014,2024-10-28T13:43:04.000Z,,,,38383
NC04014,2024-10-28T13:43:04.125Z,,,,38449
NC04014,2024-10-28T13:43:04.250Z,,,,38449
NC04014,2024-10-28T13:43:04.375Z,,,,38383
NC04014,2024-10-28T13:43:04.500Z,,,,38383
NC04014,2024-10-28T13:43:04.625Z,,,,38383
NC04014,2024-10-28T13:43:04.750Z,,,,38317
NC04014,2024-10-28T13:43:04.875Z,,,,38184
NC04014,2024-10-28T13:43:05.000Z,,,,38052
NC04014,2024-10-28T13:43:05.125Z,,,,37853
NC04014,2024-10-28T13:43:05.250Z,,,,37853
NC04014,2024-10-28T13:43:05.375Z,,,,38250
NC04014,2024-10-28T13:43:05.500Z,,,,38184
NC04014,2024-10-28T13:43:05.625Z,,,,38118
NC04014,2024-10-28T13:43:05.750Z,,,,38250
NC04014,2024-10-28T13:43:05.875Z,,,,37986
NC04014,2024-10-28T13:43:06.000Z,,,,37721
NC04014,2024-10-28T13:43:06.125Z,,,,37986
NC04014,2024-10-28T13:43:06.250Z,,,,38449
NC04014,2024-10-28T13:43:06.375Z,,,,38515
NC04014,2024-10-28T13:43:06.500Z,,,,38317
NC04014,2024-10-28T13:43:06.625Z,,,,38250
NC04014,2024-10-28T13:43:06.750Z,,,,38250
NC04014,2024-10-28T13:43:06.875Z,,,,38317
NC04014,2024-10-28T13:43:07.000Z,,,,38250
NC04014,2024-10-28T13:43:07.125Z,,,,38317
NC04014,2024-10-28T13:43:07.250Z,,,,38581
NC04014,2024-10-28T13:43:07.375Z,,,,38317
NC04014,2024-10-28T13:43:07.500Z,,,,38250
NC04014,2024-10-28T13:43:07.625Z,,,,38250
NC04014,2024-10-28T13:43:07.750Z,,,,38250
NC04014,2024-10-28T13:43:07.875Z,,,,38317
NC04014,2024-10-28T13:43:08.000Z,,,,38250
NC04014,2024-10-28T13:43:08.125Z,,,,38515
NC04014,2024-10-28T13:43:08.250Z,,,,38714
NC04014,2024-10-28T13:43:08.375Z,,,,39244
NC04014,2024-10-28T13:43:08.500Z,,,,40040
NC04014,2024-10-28T13:43:08.625Z,,,,39841
NC04014,2024-10-28T13:43:08.750Z,,,,39244
NC04014,2024-10-28T13:43:08.875Z,,,,38913
NC04014,2024-10-28T13:43:09.000Z,,,,38979
NC04014,2024-10-28T13:43:09.125Z,,,,38780
NC04014,2024-10-28T13:43:09.250Z,,,,38581
NC04014,2024-10-28T13:43:09.375Z,,,,38648
NC04014,2024-10-28T13:43:09.500Z,,,,38648
NC04014,2024-10-28T13:43:09.625Z,,,,38515
NC04014,2024-10-28T13:43:09.750Z,,,,38648
NC04014,2024-10-28T13:43:09.875Z,,,,39244
NC04014,2024-10-28T13:43:10.000Z,,,,39178
NC04014,2024-10-28T13:43:10.125Z,,,,38846
NC04014,2024-10-28T13:43:10.250Z,,,,38846
NC04014,2024-10-28T13:43:10.375Z,,,,38581
NC04014,2024-10-28T13:43:10.500Z,,,,38581
NC04014,2024-10-28T13:43:10.625Z,,,,38714
NC04014,2024-10-28T13:43:10.750Z,,,,38449
NC04014,2024-10-28T13:43:10.875Z,,,,38449
NC04014,2024-10-28T13:43:11.000Z,,,,38648
NC04014,2024-10-28T13:43:11.125Z,,,,38714
NC04014,2024-10-28T13:43:11.250Z,,,,38581
NC04014,2024-10-28T13:43:11.375Z,,,,38581
NC04014,2024-10-28T13:43:11.500Z,,,,38714
NC04014,2024-10-28T13:43:11.625Z,,,,39045
NC04014,2024-10-28T13:43:11.750Z,,,,39111
NC04014,2024-10-28T13:43:11.875Z,,,,38979
NC04014,2024-10-28T13:43:12.000Z,,,,39045
NC04014,2024-10-28T13:43:12.125Z,,,,38714
NC04014,2024-10-28T13:43:12.250Z,,,,38648
NC04014,2024-10-28T13:43:12.375Z,,,,38979
NC04014,2024-10-28T13:43:12.500Z,,,,38846
NC04014,2024-10-28T13:43:12.625Z,,,,38648
NC04014,2024-10-28T13:43:12.750Z,,,,38515
NC04014,2024-10-28T13:43:12.875Z,,,,38581
NC04014,2024-10-28T13:43:13.000Z,,,,38581
NC04014,2024-10-28T13:43:13.125Z,,,,38449
NC04014,2024-10-28T13:43:13.250Z,,,,38648
NC04014,2024-10-28T13:43:13.375Z,,,,38979
NC04014,2024-10-28T13:43:13.500Z,,,,38979
NC04014,2024-10-28T13:43:13.625Z,,,,38714
NC04014,2024-10-28T13:43:13.750Z,,,,38714
NC04014,2024-10-28T13:43:13.875Z,,,,39244
NC04014,2024-10-28T13:43:14.000Z,,,,39841
NC04014,2024-10-28T13:43:14.125Z,,,,40306
NC04014,2024-10-28T13:43:14.250Z,,,,40173
NC04014,2024-10-28T13:43:14.375Z,,,,39509
NC04014,2024-10-28T13:43:14.500Z,,,,39178
NC04014,2024-10-28T13:43:14.625Z,,,,38913
NC04014,2024-10-28T13:43:14.750Z,,,,38913
NC04014,2024-10-28T13:43:14.875Z,,,,39178
NC04014,2024-10-28T13:43:15.000Z,,,,39178
NC04014,2024-10-28T13:43:15.125Z,,,,39045
NC04014,2024-10-28T13:43:15.250Z,,,,39045
NC04014,2024-10-28T13:43:15.375Z,,,,39045
NC04014,2024-10-28T13:43:15.500Z,,,,39045
NC04014,2024-10-28T13:43:15.625Z,,,,38846
NC04014,2024-10-28T13:43:15.750Z,,,,38714
NC04014,2024-10-28T13:43:15.875Z,,,,39244
NC04014,2024-10-28T13:43:16.000Z,,,,39443
NC04014,2024-10-28T13:43:16.125Z,,,,39244
NC04014,2024-10-28T13:43:16.250Z,,,,39244
NC04014,2024-10-28T13:43:16.375Z,,,,39045
NC04014,2024-10-28T13:43:16.500Z,,,,38979
NC04014,2024-10-28T13:43:16.625Z,,,,39244
NC04014,2024-10-28T13:43:16.750Z,,,,39111
NC04014,2024-10-28T13:43:16.875Z,,,,38979
NC04014,2024-10-28T13:43:17.000Z,,,,38979
NC04014,2024-10-28T13:43:17.125Z,,,,39045
NC04014,2024-10-28T13:43:17.250Z,,,,38979
NC04014,2024-10-28T13:43:17.375Z,,,,38913
NC04014,2024-10-28T13:43:17.500Z,,,,39045
NC04014,2024-10-28T13:43:17.625Z,,,,38979
NC04014,2024-10-28T13:43:17.750Z,,,,39111
NC04014,2024-10-28T13:43:17.875Z,,,,39178
NC04014,2024-10-28T13:43:18.000Z,,,,38846
NC04014,2024-10-28T13:43:18.125Z,,,,38780
NC04014,2024-10-28T13:43:18.250Z,,,,39045
NC04014,2024-10-28T13:43:18.375Z,,,,39576
NC04014,2024-10-28T13:43:18.500Z,,,,39708
NC04014,2024-10-28T13:43:18.625Z,,,,39509
NC04014,2024-10-28T13:43:18.750Z,,,,39244
NC04014,2024-10-28T13:43:18.875Z,,,,39377
NC04014,2024-10-28T13:43:19.000Z,,,,38979
NC04014,2024-10-28T13:43:19.125Z,,,,38846
NC04014,2024-10-28T13:43:19.250Z,,,,38515
NC04014,2024-10-28T13:43:19.375Z,,,,38515
NC04014,2024-10-28T13:43:19.500Z,,,,38581
NC04014,2024-10-28T13:43:19.625Z,,,,38317
NC04014,2024-10-28T13:43:19.750Z,,,,38184
NC04014,2024-10-28T13:43:19.875Z,,,,38250
NC04014,2024-10-28T13:43:20.000Z,,,,38250
NC04014,2024-10-28T13:43:20.125Z,,,,38449
NC04014,2024-10-28T13:43:20.250Z,,,,38184
NC04014,2024-10-28T13:43:20.375Z,,,,37986
NC04014,2024-10-28T13:43:20.500Z,,,,38052
NC04014,2024-10-28T13:43:20.625Z,,,,37986
NC04014,2024-10-28T13:43:20.750Z,,,,37986
NC04014,2024-10-28T13:43:20.875Z,,,,37589
NC04014,2024-10-28T13:43:21.000Z,,,,37589
NC04014,2024-10-28T13:43:21.125Z,,,,38052
NC04014,2024-10-28T13:43:21.250Z,,,,38184
NC04014,2024-10-28T13:43:21.375Z,,,,37853
NC04014,2024-10-28T13:43:21.500Z,,,,37721
NC04014,2024-10-28T13:43:21.625Z,,,,37853
NC04014,2024-10-28T13:43:21.750Z,,,,37853
NC04014,2024-10-28T13:43:21.875Z,,,,37523
NC04014,2024-10-28T13:43:22.000Z,,,,37589
NC04014,2024-10-28T13:43:22.125Z,,,,37853
NC04014,2024-10-28T13:43:22.250Z,,,,37920
NC04014,2024-10-28T13:43:22.375Z,,,,38184
NC04014,2024-10-28T13:43:22.500Z,,,,38648
NC04014,2024-10-28T13:43:22.625Z,,,,40107
NC04014,2024-10-28T13:43:22.750Z,,,,44174
NC04014,2024-10-28T13:43:22.875Z,,,,46186
NC04014,2024-10-28T13:43:23.000Z,,,,46253
NC04014,2024-10-28T13:43:23.125Z,,,,45448
NC04014,2024-10-28T13:43:23.250Z,,,,43639
NC04014,2024-10-28T13:43:23.375Z,,,,41437
NC04014,2024-10-28T13:43:23.500Z,,,,40771
NC04014,2024-10-28T13:43:23.625Z,,,,40306
NC04014,2024-10-28T13:43:23.750Z,,,,40107
NC04014,2024-10-28T13:43:23.875Z,,,,40373
NC04014,2024-10-28T13:43:24.000Z,,,,40572
NC04014,2024-10-28T13:43:24.125Z,,,,40638
NC04014,2024-10-28T13:43:24.250Z,,,,40705
NC04014,2024-10-28T13:43:24.375Z,,,,40505
NC04014,2024-10-28T13:43:24.500Z,,,,39974
NC04014,2024-10-28T13:43:24.625Z,,,,39178
NC04014,2024-10-28T13:43:24.750Z,,,,38913
NC04014,2024-10-28T13:43:24.875Z,,,,38714
NC04014,2024-10-28T13:43:25.000Z,,,,38449
NC04014,2024-10-28T13:43:25.125Z,,,,38449
NC04014,2024-10-28T13:43:25.250Z,,,,38383
NC04014,2024-10-28T13:43:25.375Z,,,,38317
NC04014,2024-10-28T13:43:25.500Z,,,,38383
NC04014,2024-10-28T13:43:25.625Z,,,,37787
NC04014,2024-10-28T13:43:25.750Z,,,,37325
NC04014,2024-10-28T13:43:25.875Z,,,,37391
NC04014,2024-10-28T13:43:26.000Z,,,,37259
NC04014,2024-10-28T13:43:26.125Z,,,,37060
NC04014,2024-10-28T13:43:26.250Z,,,,37060
NC04014,2024-10-28T13:43:26.375Z,,,,37259
NC04014,2024-10-28T13:43:26.500Z,,,,37259
NC04014,2024-10-28T13:43:26.625Z,,,,37060
NC04014,2024-10-28T13:43:26.750Z,,,,36928
NC04014,2024-10-28T13:43:26.875Z,,,,37193
NC04014,2024-10-28T13:43:27.000Z,,,,37391
NC04014,2024-10-28T13:43:27.125Z,,,,37391
NC04014,2024-10-28T13:43:27.250Z,,,,37391
NC04014,2024-10-28T13:43:27.375Z,,,,37259
NC04014,2024-10-28T13:43:27.500Z,,,,37259
NC04014,2024-10-28T13:43:27.625Z,,,,37457
NC04014,2024-10-28T13:43:27.750Z,,,,37259
NC04014,2024-10-28T13:43:27.875Z,,,,36796
NC04014,2024-10-28T13:43:28.000Z,,,,36730
NC04014,2024-10-28T13:43:28.125Z,,,,36664
NC04014,2024-10-28T13:43:28.250Z,,,,36664
NC04014,2024-10-28T13:43:28.375Z,,,,37193
NC04014,2024-10-28T13:43:28.500Z,,,,37325
NC04014,2024-10-28T13:43:28.625Z,,,,36994
NC04014,2024-10-28T13:43:28.750Z,,,,37126
NC04014,2024-10-28T13:43:28.875Z,,,,37391
NC04014,2024-10-28T13:43:29.000Z,,,,37721
NC04014,2024-10-28T13:43:29.125Z,,,,38052
NC04014,2024-10-28T13:43:29.250Z,,,,39111
NC04014,2024-10-28T13:43:29.375Z,,,,40306
NC04014,2024-10-28T13:43:29.500Z,,,,39708
NC04014,2024-10-28T13:43:29.625Z,,,,38648
NC04014,2024-10-28T13:43:29.750Z,,,,38449
NC04014,2024-10-28T13:43:29.875Z,,,,38449
NC04014,2024-10-28T13:43:30.000Z,,,,38184
NC04014,2024-10-28T13:43:30.125Z,,,,37787
NC04014,2024-10-28T13:43:30.250Z,,,,37589
NC04014,2024-10-28T13:43:30.375Z,,,,37787
NC04014,2024-10-28T13:43:30.500Z,,,,37787
NC04014,2024-10-28T13:43:30.625Z,,,,37589
NC04014,2024-10-28T13:43:30.750Z,,,,37655
NC04014,2024-10-28T13:43:30.875Z,,,,37589
NC04014,2024-10-28T13:43:31.000Z,,,,37589
NC04014,2024-10-28T13:43:31.125Z,,,,37589
NC04014,2024-10-28T13:43:31.250Z,,,,37391
NC04014,2024-10-28T13:43:31.375Z,,,,37391
NC04014,2024-10-28T13:43:31.500Z,,,,37391
NC04014,2024-10-28T13:43:31.625Z,,,,37259
NC04014,2024-10-28T13:43:31.750Z,,,,37391
NC04014,2024-10-28T13:43:31.875Z,,,,37391
NC04014,2024-10-28T13:43:32.000Z,,,,37325
NC04014,2024-10-28T13:43:32.125Z,,,,37060
NC04014,2024-10-28T13:43:32.250Z,,,,37060
NC04014,2024-10-28T13:43:32.375Z,,,,37126
NC04014,2024-10-28T13:43:32.500Z,,,,37060
NC04014,2024-10-28T13:43:32.625Z,,,,36862
NC04014,2024-10-28T13:43:32.750Z,,,,36796
NC04014,2024-10-28T13:43:32.875Z,,,,37259
NC04014,2024-10-28T13:43:33.000Z,,,,37193
NC04014,2024-10-28T13:43:33.125Z,,,,36862
NC04014,2024-10-28T13:43:33.250Z,,,,36928
NC04014,2024-10-28T13:43:33.375Z,,,,37060
NC04014,2024-10-28T13:43:33.500Z,,,,37060
NC04014,2024-10-28T13:43:33.625Z,,,,37457
NC04014,2024-10-28T13:43:33.750Z,,,,38052
NC04014,2024-10-28T13:43:33.875Z,,,,37721
NC04014,2024-10-28T13:43:34.000Z,,,,37259
NC04014,2024-10-28T13:43:34.125Z,,,,37523
NC04014,2024-10-28T13:43:34.250Z,,,,37655
NC04014,2024-10-28T13:43:34.375Z,,,,37589
NC04014,2024-10-28T13:43:34.500Z,,,,37325
NC04014,2024-10-28T13:43:34.625Z,,,,37126
NC04014,2024-10-28T13:43:34.750Z,,,,37060
NC04014,2024-10-28T13:43:34.875Z,,,,36730
NC04014,2024-10-28T13:43:35.000Z,,,,36862
NC04014,2024-10-28T13:43:35.125Z,,,,37325
NC04014,2024-10-28T13:43:35.250Z,,,,37986
NC04014,2024-10-28T13:43:35.375Z,,,,39841
NC04014,2024-10-28T13:43:35.500Z,,,,42237
NC04014,2024-10-28T13:43:35.625Z,,,,43238
NC04014,2024-10-28T13:43:35.750Z,,,,40373
NC04014,2024-10-28T13:43:35.875Z,,,,37655
NC04014,2024-10-28T13:43:36.000Z,,,,37259
NC04014,2024-10-28T13:43:36.125Z,,,,36664
NC04014,2024-10-28T13:43:36.250Z,,,,36467
NC04014,2024-10-28T13:43:36.375Z,,,,36598
NC04014,2024-10-28T13:43:36.500Z,,,,36598
NC04014,2024-10-28T13:43:36.625Z,,,,36664
NC04014,2024-10-28T13:43:36.750Z,,,,36730
NC04014,2024-10-28T13:43:36.875Z,,,,36730
NC04014,2024-10-28T13:43:37.000Z,,,,36532
NC04014,2024-10-28T13:43:37.125Z,,,,36137
NC04014,2024-10-28T13:43:37.250Z,,,,35741
NC04014,2024-10-28T13:43:37.375Z,,,,35873
NC04014,2024-10-28T13:43:37.500Z,,,,36203
NC04014,2024-10-28T13:43:37.625Z,,,,36203
NC04014,2024-10-28T13:43:37.750Z,,,,36335
NC04014,2024-10-28T13:43:37.875Z,,,,36467
NC04014,2024-10-28T13:43:38.000Z,,,,37126
NC04014,2024-10-28T13:43:38.125Z,,,,37655
NC04014,2024-10-28T13:43:38.250Z,,,,36994
NC04014,2024-10-28T13:43:38.375Z,,,,37126
NC04014,2024-10-28T13:43:38.500Z,,,,37325
NC04014,2024-10-28T13:43:38.625Z,,,,37457
NC04014,2024-10-28T13:43:38.750Z,,,,37193
NC04014,2024-10-28T13:43:38.875Z,,,,36994
NC04014,2024-10-28T13:43:39.000Z,,,,36796
NC04014,2024-10-28T13:43:39.125Z,,,,36467
NC04014,2024-10-28T13:43:39.250Z,,,,36137
NC04014,2024-10-28T13:43:39.375Z,,,,35873
NC04014,2024-10-28T13:43:39.500Z,,,,35873
NC04014,2024-10-28T13:43:39.625Z,,,,35741
NC04014,2024-10-28T13:43:39.750Z,,,,35741
NC04014,2024-10-28T13:43:39.875Z,,,,36005
NC04014,2024-10-28T13:43:40.000Z,,,,35873
NC04014,2024-10-28T13:43:40.125Z,,,,35939
NC04014,2024-10-28T13:43:40.250Z,,,,36269
NC04014,2024-10-28T13:43:40.375Z,,,,36335
NC04014,2024-10-28T13:43:40.500Z,,,,36532
NC04014,2024-10-28T13:43:40.625Z,,,,36335
NC04014,2024-10-28T13:43:40.750Z,,,,36335
NC04014,2024-10-28T13:43:40.875Z,,,,36401
NC04014,2024-10-28T13:43:41.000Z,,,,36598
NC04014,2024-10-28T13:43:41.125Z,,,,36928
NC04014,2024-10-28T13:43:41.250Z,,,,36796
NC04014,2024-10-28T13:43:41.375Z,,,,36335
NC04014,2024-10-28T13:43:41.500Z,,,,36203
NC04014,2024-10-28T13:43:41.625Z,,,,36467
NC04014,2024-10-28T13:43:41.750Z,,,,36401
NC04014,2024-10-28T13:43:41.875Z,,,,36467
NC04014,2024-10-28T13:43:42.000Z,,,,36664
NC04014,2024-10-28T13:43:42.125Z,,,,36730
NC04014,2024-10-28T13:43:42.250Z,,,,36730
NC04014,2024-10-28T13:43:42.375Z,,,,36928
NC04014,2024-10-28T13:43:42.500Z,,,,37655
NC04014,2024-10-28T13:43:42.625Z,,,,38581
NC04014,2024-10-28T13:43:42.750Z,,,,38846
NC04014,2024-10-28T13:43:42.875Z,,,,38250
NC04014,2024-10-28T13:43:43.000Z,,,,37523
NC04014,2024-10-28T13:43:43.125Z,,,,36994
